Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,337,662,1118848790700,5.1419760000000005,74.3413296,6451255.748,1873216.823,15,5.4,2,4.879848000000001,0,2,27,54,10.765536,0.673608,Leader
30,338,662,1118848790800,5.1395376,74.8293144,6451256.861,1873215.672,15,5.4,2,4.879848000000001,0,2,27,54,10.872216000000002,0.679704,Leader
30,339,662,1118848790900,5.137404,75.317604,6451257.973,1873214.521,15,5.4,2,4.8737520000000005,-0.08229600000000001,2,27,54,10.978896,0.6858000000000001,Leader
30,340,662,1118848791000,5.134660800000001,75.8043696,6451259.086,1873213.37,15,5.4,2,4.870704000000001,-0.036576,2,27,54,11.085576,0.694944,Leader
30,341,662,1118848791100,5.1325272,76.2865632,6451260.198,1873212.219,15,5.4,2,4.910328,0.673608,2,27,54,11.192256,0.694944,Leader
30,342,662,1118848791200,5.1303936000000006,76.77210960000001,6451261.287,1873211.09,15,5.4,2,5.053584,2.078736,2,27,54,11.301984000000001,0.6827520000000001,Leader
30,343,662,1118848791300,5.1127152,77.2796016,6451262.468,1873209.94,15,5.4,2,5.330952,3.41376,2,27,54,11.420856,0.6522720000000001,Leader
30,344,662,1118848791400,5.102352,77.83281360000001,6451263.736,1873208.665,15,5.4,2,5.708904,3.41376,2,27,54,11.539728,0.615696,Leader
30,345,662,1118848791500,5.0986944,78.4210776,6451265.091,1873207.266,15,5.4,2,6.083808,3.41376,2,27,54,11.667744,0.585216,Leader
30,346,662,1118848791600,5.1020472,79.05506160000002,6451266.534,1873205.742,15,5.4,2,6.361176,2.0817840000000003,2,27,54,11.792712,0.56388,Leader
30,347,662,1118848791700,5.0895504,79.711296,6451268.068,1873204.198,15,5.4,2,6.504432,0.679704,2,27,54,11.929872000000001,0.5577840000000001,Leader
30,348,662,1118848791800,5.077968,80.3824656,6451269.579,1873202.675,15,5.4,2,6.440424,-1.7465040000000003,2,27,54,12.05484,0.569976,Leader
30,349,662,1118848791900,5.0657760000000005,81.02620320000001,6451271.09,1873201.153,15,5.4,2,6.190488,-3.2948880000000003,2,27,54,12.204192,0.600456,Leader
