x,y,len,wid,v,a
15.77083968,324.08871936,4.84632,1.79832,8.7687912,1.700784
15.7785816,324.1767456,4.84632,1.79832,8.790432,1.566672
15.78601872,324.26626536,4.84632,1.79832,8.8011,1.4484096
15.79345584,324.35578512,4.84632,1.79832,8.811768,1.3301472
15.80089296,324.44530488,4.84632,1.79832,8.822436,1.2118848
15.80833008,324.53482464,4.84632,1.79832,8.833104,1.0936224
15.8157672,324.6243444,4.84632,1.79832,8.843772,0.97536
15.82320432,324.71386416,4.84632,1.79832,8.85444,0.8570976
15.83064144,324.80338392,4.84632,1.79832,8.865108,0.738835200000003
15.83807856,324.89290368,4.84632,1.79832,8.875776,0.620572800000003
15.84551568,324.98242344,4.84632,1.79832,8.886444,0.502310400000003
15.8529528,325.0719432,4.84632,1.79832,8.897112,0.384048000000003
15.8596584,325.16152392,4.84632,1.79832,8.8992456,0.332841600000001
15.866364,325.25110464,4.84632,1.79832,8.9013792,0.281635200000001
15.8730696,325.34068536,4.84632,1.79832,8.9035128,0.230428800000001
15.8797752,325.43026608,4.84632,1.79832,8.9056464,0.179222400000001
15.8864808,325.5198468,4.84632,1.79832,8.90778,0.128016000000001
15.8931864,325.60942752,4.84632,1.79832,8.9099136,0.0768096000000005
15.899892,325.69900824,4.84632,1.79832,8.9120472,0.0256032000000004
15.9065976,325.78858896,4.84632,1.79832,8.9141808,-0.0256031999999998
15.9133032,325.87816968,4.84632,1.79832,8.9163144,-0.0768095999999999
15.9200088,325.9677504,4.84632,1.79832,8.918448,-0.128016
15.9268668,326.05684344,4.84632,1.79832,8.9175336,-0.1222248
15.9337248,326.14593648,4.84632,1.79832,8.9166192,-0.1164336
15.9405828,326.23502952,4.84632,1.79832,8.9157048,-0.1106424
15.9474408,326.32412256,4.84632,1.79832,8.9147904,-0.1048512
15.9542988,326.4132156,4.84632,1.79832,8.913876,-0.09906
15.9611568,326.50230864,4.84632,1.79832,8.9129616,-0.0932688
15.9680148,326.59140168,4.84632,1.79832,8.9120472,-0.0874776
15.9748728,326.68049472,4.84632,1.79832,8.9111328,-0.0816864
15.9817308,326.76958776,4.84632,1.79832,8.9102184,-0.0758952
15.9885888,326.8586808,4.84632,1.79832,8.909304,-0.070104
15.99547728,326.94765192,4.84632,1.79832,8.9086944,-0.0630936
16.00236576,327.03662304,4.84632,1.79832,8.9080848,-0.0560832000000001
16.00925424,327.12559416,4.84632,1.79832,8.9074752,-0.0490728000000001
16.01614272,327.21456528,4.84632,1.79832,8.9068656,-0.0420624000000001
16.0230312,327.3035364,4.84632,1.79832,8.906256,-0.0350520000000001
16.02991968,327.39250752,4.84632,1.79832,8.9056464,-0.0280416000000001
16.03680816,327.48147864,4.84632,1.79832,8.9050368,-0.0210312
16.04369664,327.57044976,4.84632,1.79832,8.9044272,-0.0140208
16.05058512,327.65942088,4.84632,1.79832,8.9038176,-0.00701040000000001
16.0574736,327.748392,4.84632,1.79832,8.903208,0
16.06436208,327.83745456,4.84632,1.79832,8.903208,0
16.07125056,327.92651712,4.84632,1.79832,8.903208,0
16.07813904,328.01557968,4.84632,1.79832,8.903208,0
16.08502752,328.10464224,4.84632,1.79832,8.903208,0
16.091916,328.1937048,4.84632,1.79832,8.903208,0
16.09880448,328.28276736,4.84632,1.79832,8.903208,0
16.10569296,328.37182992,4.84632,1.79832,8.903208,0
16.11258144,328.46089248,4.84632,1.79832,8.903208,0
16.11946992,328.54995504,4.84632,1.79832,8.903208,0
16.1263584,328.6390176,4.84632,1.79832,8.903208,0
16.13324688,328.7280192,4.84632,1.79832,8.9038176,0.00670559999999985
16.14013536,328.8170208,4.84632,1.79832,8.9044272,0.0134112
16.14702384,328.9060224,4.84632,1.79832,8.9050368,0.0201167999999999
16.15391232,328.995024,4.84632,1.79832,8.9056464,0.0268224
16.1608008,329.0840256,4.84632,1.79832,8.906256,0.0335279999999999
16.16768928,329.1730272,4.84632,1.79832,8.9068656,0.0402336
16.17457776,329.2620288,4.84632,1.79832,8.9074752,0.0469391999999999
16.18146624,329.3510304,4.84632,1.79832,8.9080848,0.0536448
16.18835472,329.440032,4.84632,1.79832,8.9086944,0.0603503999999999
16.1952432,329.5290336,4.84632,1.79832,8.909304,0.067056
16.20213168,329.61812664,4.84632,1.79832,8.9102184,0.0725423999999999
16.20902016,329.70721968,4.84632,1.79832,8.9111328,0.0780288
16.21590864,329.79631272,4.84632,1.79832,8.9120472,0.0835151999999999
16.22279712,329.88540576,4.84632,1.79832,8.9129616,0.0890016
16.2296856,329.9744988,4.84632,1.79832,8.913876,0.0944879999999999
16.23657408,330.06359184,4.84632,1.79832,8.9147904,0.0999744
16.24346256,330.15268488,4.84632,1.79832,8.9157048,0.1054608
16.25035104,330.24177792,4.84632,1.79832,8.9166192,0.1109472
16.25723952,330.33087096,4.84632,1.79832,8.9175336,0.1164336
16.264128,330.419964,4.84632,1.79832,8.918448,0.12192
16.270986,330.50951424,4.84632,1.79832,8.9163144,0.0716280000000011
16.277844,330.59906448,4.84632,1.79832,8.9141808,0.0213360000000022
16.284702,330.68861472,4.84632,1.79832,8.9120472,-0.0289559999999989
16.29156,330.77816496,4.84632,1.79832,8.9099136,-0.0792479999999978
16.298418,330.8677152,4.84632,1.79832,8.90778,-0.129539999999999
16.305276,330.95726544,4.84632,1.79832,8.9056464,-0.179831999999998
16.312134,331.04681568,4.84632,1.79832,8.9035128,-0.230123999999999
16.318992,331.13636592,4.84632,1.79832,8.9013792,-0.280415999999998
16.32585,331.22591616,4.84632,1.79832,8.8992456,-0.330707999999999
16.332708,331.3154664,4.84632,1.79832,8.897112,-0.380999999999998
16.3400232,331.40498616,4.84632,1.79832,8.8867488,-0.498043199999998
16.3473384,331.49450592,4.84632,1.79832,8.8763856,-0.615086399999996
16.3546536,331.58402568,4.84632,1.79832,8.8660224,-0.732129599999999
16.3619688,331.67354544,4.84632,1.79832,8.8556592,-0.849172799999997
16.369284,331.7630652,4.84632,1.79832,8.845296,-0.966216
16.3765992,331.85258496,4.84632,1.79832,8.8349328,-1.0832592
16.3839144,331.94210472,4.84632,1.79832,8.8245696,-1.2003024
16.3912296,332.03162448,4.84632,1.79832,8.8142064,-1.3173456
