x,y,len,wid,v,a
15.74346864,288.3417144,4.20624,2.22504,7.62,0
15.74356008,288.4179144,4.20624,2.22504,7.62,0
15.74365152,288.4941144,4.20624,2.22504,7.62,0
15.74374296,288.5703144,4.20624,2.22504,7.62,0
15.7438344,288.6465144,4.20624,2.22504,7.62,0
15.74389536,288.7227144,4.20624,2.22504,7.62,0
15.74395632,288.7989144,4.20624,2.22504,7.62,0
15.74401728,288.8751144,4.20624,2.22504,7.62,0
15.74407824,288.9513144,4.20624,2.22504,7.62,0
15.7441392,289.0275144,4.20624,2.22504,7.62,0
15.74420016,289.1037144,4.20624,2.22504,7.62,0
15.74426112,289.1799144,4.20624,2.22504,7.62,0
15.74432208,289.2561144,4.20624,2.22504,7.62,0
15.74438304,289.3323144,4.20624,2.22504,7.62,0
15.744444,289.4085144,4.20624,2.22504,7.62,0
15.74450496,289.4847144,4.20624,2.22504,7.62,0
15.74456592,289.5609144,4.20624,2.22504,7.62,0
15.74462688,289.6371144,4.20624,2.22504,7.62,0
15.74468784,289.7133144,4.20624,2.22504,7.62,0
15.7447488,289.7895144,4.20624,2.22504,7.62,0
15.74480976,289.8657144,4.20624,2.22504,7.62,0
15.74487072,289.9419144,4.20624,2.22504,7.62,0
15.74493168,290.0181144,4.20624,2.22504,7.62,0
15.74499264,290.0943144,4.20624,2.22504,7.62,0
15.7450536,290.1705144,4.20624,2.22504,7.62,0
15.74514504,290.2467144,4.20624,2.22504,7.62,0
15.74523648,290.3229144,4.20624,2.22504,7.62,0
15.74532792,290.3991144,4.20624,2.22504,7.62,0
15.74541936,290.4753144,4.20624,2.22504,7.62,0
15.7455108,290.5515144,4.20624,2.22504,7.62,0
15.74560224,290.6277144,4.20624,2.22504,7.62,0
15.74569368,290.7039144,4.20624,2.22504,7.62,0
15.74578512,290.7801144,4.20624,2.22504,7.62,0
15.74587656,290.8563144,4.20624,2.22504,7.62,0
15.745968,290.9325144,4.20624,2.22504,7.62,0
15.74605944,291.0087144,4.20624,2.22504,7.62,0
15.74615088,291.0849144,4.20624,2.22504,7.62,0
15.74624232,291.1611144,4.20624,2.22504,7.62,0
15.74633376,291.2373144,4.20624,2.22504,7.62,0
15.7464252,291.3135144,4.20624,2.22504,7.62,0
15.74651664,291.3897144,4.20624,2.22504,7.62,0
15.74660808,291.4659144,4.20624,2.22504,7.62,0
15.74669952,291.5421144,4.20624,2.22504,7.62,0
15.74679096,291.6183144,4.20624,2.22504,7.62,0
15.7468824,291.6945144,4.20624,2.22504,7.62,0
15.74697384,291.7707144,4.20624,2.22504,7.62,0
15.74706528,291.8469144,4.20624,2.22504,7.62,0
15.74715672,291.9231144,4.20624,2.22504,7.62,0
15.74724816,291.9993144,4.20624,2.22504,7.62,0
15.7473396,292.0755144,4.20624,2.22504,7.62,0
15.74743104,292.1517144,4.20624,2.22504,7.62,0
15.74752248,292.2279144,4.20624,2.22504,7.62,0
15.74761392,292.3041144,4.20624,2.22504,7.62,0
15.74770536,292.3803144,4.20624,2.22504,7.62,0
15.7477968,292.4565144,4.20624,2.22504,7.62,0
15.74782728,292.5327144,4.20624,2.22504,7.62,0
15.74785776,292.6089144,4.20624,2.22504,7.62,0
15.74788824,292.6851144,4.20624,2.22504,7.62,0
15.74791872,292.7613144,4.20624,2.22504,7.62,0
15.7479492,292.8375144,4.20624,2.22504,7.62,0
15.74797968,292.9137144,4.20624,2.22504,7.62,0
15.74801016,292.9899144,4.20624,2.22504,7.62,0
15.74804064,293.0661144,4.20624,2.22504,7.62,0
15.74807112,293.1423144,4.20624,2.22504,7.62,0
15.7481016,293.2185144,4.20624,2.22504,7.62,0
15.74819304,293.2947144,4.20624,2.22504,7.62,0
15.74828448,293.3709144,4.20624,2.22504,7.62,0
15.74837592,293.4471144,4.20624,2.22504,7.62,0
15.74846736,293.5233144,4.20624,2.22504,7.62,0
15.7485588,293.5995144,4.20624,2.22504,7.62,0
15.74865024,293.6757144,4.20624,2.22504,7.62,0
15.74874168,293.7519144,4.20624,2.22504,7.62,0
15.74883312,293.8281144,4.20624,2.22504,7.62,0
15.74892456,293.9043144,4.20624,2.22504,7.62,0
